scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total
neutral,46,6082.197802316917,,,5582.197802316917,,,,monthly,6.0,1.0,6.0,2402.581903043952,3679.6158992729647,500.0,0.0,97.0,3.0,4062.685921969653,3679.615899272964,108338.29125252408
neutral,46,6684.966654684089,,,2884.9666546840886,,,,monthly,7.0,1.0,7.0,2622.2807327144365,4062.685921969653,500.0,3300.0000000000005,97.0,3.0,4255.923467228239,4062.685921969653,113491.29245941972
neutral,46,6512.226742055234,,,6012.226742055234,,,,monthly,8.0,1.0,8.0,2256.3032748269948,4255.923467228239,500.0,0.0,96.0,4.0,4143.293982139639,4255.923467228239,110487.83952372371
neutral,46,6459.628914635848,,,5959.628914635848,,,,monthly,9.0,1.0,9.0,2316.3349324962082,4143.293982139639,500.0,0.0,96.0,4.0,4625.061739596779,4143.293982139639,123334.97972258079
neutral,46,6907.277688855715,,,6407.277688855715,,,,monthly,10.0,1.0,10.0,2282.215949258935,4625.061739596779,500.0,0.0,96.0,4.0,5212.754247298358,4625.061739596779,139006.7799279562
neutral,46,7425.923525561254,,,3925.923525561254,,,,monthly,11.0,1.0,11.0,2213.169278262896,5212.754247298358,500.0,3000.0,96.0,4.0,4436.720127043521,5212.754247298358,118312.53672116056
neutral,46,6945.517638294929,,,6445.517638294929,,,,monthly,12.0,1.0,12.0,2508.7975112514087,4436.720127043521,500.0,0.0,95.0,5.0,4744.272164578503,4436.720127043521,126513.92438876009
neutral,47,79472.02304578896,72000.0,8405.509056945773,-933.4860111568178,0.02,98.0,100.0,summary,,,,,,,,,,,,
neutral,47,2544.7395043452675,,,2044.7395043452675,,,,monthly,1.0,1.0,1.0,2544.7395043452675,0.0,500.0,0.0,100.0,0.0,1831.1721230202513,0.0,48831.25661387337
neutral,47,4193.952117226702,,,3693.9521172267023,,,,monthly,2.0,1.0,2.0,2362.779994206451,1831.1721230202513,500.0,0.0,100.0,0.0,3343.944240265869,1831.1721230202513,89171.84640708985
neutral,47,5517.413268957367,,,5017.413268957367,,,,monthly,3.0,1.0,3.0,2173.4690286914974,3343.944240265869,500.0,0.0,100.0,0.0,4105.112095943302,3343.944240265869,109469.65589182139
neutral,47,6548.004098803674,,,6048.004098803674,,,,monthly,4.0,1.0,4.0,2442.8920028603725,4105.112095943302,500.0,0.0,100.0,0.0,4790.759478919391,4105.112095943302,127753.58610451709
neutral,47,7214.281086527246,,,6714.281086527246,,,,monthly,5.0,1.0,5.0,2423.5216076078555,4790.759478919391,500.0,0.0,100.0,0.0,5052.281264915685,4790.759478919391,134727.5003977516
neutral,47,7320.370437766196,,,3820.370437766196,,,,monthly,6.0,1.0,6.0,2268.0891728505103,5052.281264915686,500.0,3000.0,100.0,0.0,5345.1204935715805,5052.281264915685,142536.54649524216
neutral,47,7870.225539861332,,,7370.225539861332,,,,monthly,7.0,1.0,7.0,2525.1050462897524,5345.12049357158,500.0,0.0,99.0,1.0,5057.85865805129,5345.1204935715805,134876.23088136775
neutral,47,7341.481614605719,,,6841.481614605719,,,,monthly,8.0,1.0,8.0,2283.622956554428,5057.858658051291,500.0,0.0,99.0,1.0,5501.560999931053,5057.85865805129,146708.29333149473
neutral,47,7799.710045881042,,,7299.710045881042,,,,monthly,9.0,1.0,9.0,2298.1490459499882,5501.560999931054,500.0,0.0,99.0,1.0,5256.986085142667,5501.560999931053,140186.29560380446
neutral,47,7605.292763429721,,,7105.292763429721,,,,monthly,10.0,1.0,10.0,2348.306678287054,5256.986085142667,500.0,0.0,99.0,1.0,5564.9794480885075,5256.986085142667,148399.45194902687
neutral,47,7609.443430249595,,,1703.9343733038213,,,,monthly,11.0,1.0,11.0,2220.5482821077876,5388.895148141807,500.0,5405.509056945773,99.0,1.0,5418.326470618953,5388.895148141807,144488.70588317208
neutral,47,7907.1091381350925,,,7407.1091381350925,,,,monthly,12.0,1.0,12.0,2488.782667516142,5418.326470618951,500.0,0.0,98.0,2.0,5195.139257484401,5418.326470618953,138537.0468662507
neutral,48,76349.22005089915,72000.0,13436.812450600115,-9087.592399700963,0.03,97.0,100.0,summary,,,,,,,,,,,,
neutral,48,2535.036382715389,,,2035.0363827153892,,,,monthly,1.0,1.0,1.0,2535.036382715389,0.0,500.0,0.0,100.0,0.0,2169.710481889986,0.0,57858.946183732965
neutral,48,4416.209695759417,,,3916.2096957594167,,,,monthly,2.0,1.0,2.0,2246.49921386943,2169.7104818899866,500.0,0.0,100.0,0.0,2971.7589826106196,2169.710481889986,79246.90620294986
neutral,48,5200.02607956281,,,4700.02607956281,,,,monthly,3.0,1.0,3.0,2228.267096952191,2971.758982610619,500.0,0.0,100.0,0.0,3206.4555343527963,2971.7589826106196,85505.48091607458
neutral,48,5715.595245852512,,,5215.595245852512,,,,monthly,4.0,1.0,4.0,2509.139711499716,3206.455534352796,500.0,0.0,100.0,0.0,4118.457401257307,3206.4555343527963,109825.53070019485
neutral,48,6479.672338235045,,,5979.672338235045,,,,monthly,5.0,1.0,5.0,2361.2149369777385,4118.457401257307,500.0,0.0,100.0,0.0,4149.283000685731,4118.457401257307,110647.54668495283
neutral,48,6571.375431331222,,,3071.375431331222,,,,monthly,6.0,1.0,6.0,2422.0924306454904,4149.283000685731,500.0,3000.0,100.0,0.0,5057.3822899883635,4149.283000685731,134863.52773302302
neutral,48,7585.828673236421,,,3785.828673236421,,,,monthly,7.0,1.0,7.0,2528.4463832480574,5057.3822899883635,500.0,3300.0000000000005,99.0,1.0,4945.078405008627,5057.3822899883635,131868.75746689673
neutral,48,7235.389855842399,,,6735.389855842399,,,,monthly,8.0,1.0,8.0,2290.3114508337726,4945.078405008626,500.0,0.0,98.0,2.0,5427.600593734636,4945.078405008627,144736.01583292364
neutral,48,7687.239504090616,,,7187.239504090616,,,,monthly,9.0,1.0,9.0,2259.6389103559804,5427.600593734635,500.0,0.0,98.0,2.0,5426.3042006786445,5427.600593734636,144701.4453514305
neutral,48,7674.776403257972,,,7174.776403257972,,,,monthly,10.0,1.0,10.0,2248.472202579328,5426.304200678644,500.0,0.0,98.0,2.0,5349.993052234759,5426.3042006786445,142666.48139292691
neutral,48,7371.828185478418,,,-264.9842651216977,,,,monthly,11.0,1.0,11.0,2243.238605482752,5128.589579995666,500.0,7136.812450600116,98.0,2.0,5328.072031918921,5128.589579995665,142081.92085117125
neutral,48,7876.242255536921,,,7376.242255536921,,,,monthly,12.0,1.0,12.0,2548.1702236179985,5328.072031918922,500.0,0.0,97.0,3.0,5200.987043771931,5328.072031918921,138692.98783391816
neutral,49,67869.4033525706,72000.0,6000.0,-10130.596647429396,0.02,98.0,100.0,summary,,,,,,,,,,,,
neutral,49,2493.766301872776,,,1993.7663018727758,,,,monthly,1.0,1.0,1.0,2493.766301872776,0.0,500.0,0.0,100.0,0.0,1593.1683338294745,0.0,42484.48890211932
neutral,49,3857.8720999324833,,,3357.8720999324833,,,,monthly,2.0,1.0,2.0,2264.7037661030085,1593.1683338294745,500.0,0.0,100.0,0.0,2337.9749463485045,1593.1683338294745,62345.99856929346
neutral,49,4736.514017060959,,,4236.514017060959,,,,monthly,3.0,1.0,3.0,2398.539070712455,2337.9749463485045,500.0,0.0,100.0,0.0,3137.205137107672,2337.9749463485045,83658.80365620457
neutral,49,5702.100609517647,,,5202.100609517647,,,,monthly,4.0,1.0,4.0,2564.8954724099754,3137.2051371076723,500.0,0.0,100.0,0.0,3240.1840321030354,3137.205137107672,86404.90752274761
neutral,49,5731.494188524076,,,2231.494188524076,,,,monthly,5.0,1.0,5.0,2491.310156421041,3240.184032103035,500.0,3000.0,100.0,0.0,3405.7901356882458,3240.1840321030354,90821.0702850199
neutral,49,5910.881109122285,,,5410.881109122285,,,,monthly,6.0,1.0,6.0,2505.0909734340394,3405.790135688246,500.0,0.0,99.0,1.0,4018.7394024367054,3405.7901356882458,107166.38406497882
neutral,49,6627.342458961377,,,6127.342458961377,,,,monthly,7.0,1.0,7.0,2608.603056524671,4018.7394024367054,500.0,0.0,99.0,1.0,4326.450153993077,4018.7394024367054,115372.00410648205
neutral,49,6694.952717640599,,,6194.952717640599,,,,monthly,8.0,1.0,8.0,2368.502563647522,4326.450153993077,500.0,0.0,99.0,1.0,4743.447303852801,4326.450153993077,126491.92810274137
neutral,49,7083.718981793838,,,6583.718981793838,,,,monthly,9.0,1.0,9.0,2340.271677941037,4743.447303852801,500.0,0.0,99.0,1.0,3960.4896384794283,4743.447303852801,105613.05702611808
neutral,49,6338.873922066101,,,5838.873922066101,,,,monthly,10.0,1.0,10.0,2378.384283586672,3960.4896384794283,500.0,0.0,99.0,1.0,3704.9799584719863,3960.4896384794283,98799.46555925297
neutral,49,6126.182257908768,,,2626.1822579087684,,,,monthly,11.0,1.0,11.0,2421.202299436782,3704.9799584719863,500.0,3000.0,99.0,1.0,3925.6980021038203,3704.9799584719863,104685.28005610187
neutral,49,6565.704688169695,,,6065.704688169695,,,,monthly,12.0,1.0,12.0,2640.006686065875,3925.69800210382,500.0,0.0,98.0,2.0,3731.7484636105246,3925.6980021038203,99513.29236294732
neutral,50,73411.73665462236,72000.0,18530.18791135345,-17118.451256731085,0.06,94.0,100.0,summary,,,,,,,,,,,,
neutral,50,2308.703604051025,,,-891.2963959489748,,,,monthly,1.0,1.0,1.0,2308.703604051025,0.0,500.0,2700.0,100.0,0.0,1490.2806846083715,0.0,39740.81825622324
neutral,50,3698.594887293163,,,498.5948872931631,,,,monthly,2.0,1.0,2.0,2208.3142026847913,1490.2806846083718,500.0,2700.0,99.0,1.0,2170.9117192208655,1490.2806846083715,57890.97917922308
neutral,50,4420.1174659232565,,,3920.1174659232565,,,,monthly,3.0,1.0,3.0,2249.2057467023906,2170.9117192208655,500.0,0.0,98.0,2.0,3077.0079076510906,2170.9117192208655,82053.54420402908
neutral,50,5457.274069438799,,,1957.2740694387994,,,,monthly,4.0,1.0,4.0,2380.26616178771,3077.0079076510897,500.0,3000.0,98.0,2.0,4214.942854487421,3077.0079076510906,112398.47611966457
neutral,50,6591.848746166323,,,6091.848746166323,,,,monthly,5.0,1.0,5.0,2376.9058916789013,4214.942854487421,500.0,0.0,97.0,3.0,5175.827348482013,4214.942854487421,138022.06262618702
neutral,50,7463.40741902604,,,6963.40741902604,,,,monthly,6.0,1.0,6.0,2287.5800705440283,5175.827348482012,500.0,0.0,97.0,3.0,4351.7130693214785,5175.827348482013,116045.68184857277
neutral,50,6925.702092181702,,,6425.702092181702,,,,monthly,7.0,1.0,7.0,2573.989022860222,4351.71306932148,500.0,0.0,97.0,3.0,4801.40083293088,4351.7130693214785,128037.35554482347
neutral,50,7098.2438369515,,,-531.9440744019475,,,,monthly,8.0,1.0,8.0,2360.5892896374658,4737.654547314035,500.0,7130.187911353448,97.0,3.0,5546.463982958358,4737.654547314035,147905.7062122229
neutral,50,7717.648592159974,,,7217.648592159974,,,,monthly,9.0,1.0,9.0,2171.184609201614,5546.46398295836,500.0,0.0,95.0,5.0,5727.056197237203,5546.463982958358,152721.4985929921
neutral,50,7882.467753853418,,,7382.467753853418,,,,monthly,10.0,1.0,10.0,2155.411556616215,5727.056197237203,500.0,0.0,95.0,5.0,4770.105692856386,5727.056197237203,127202.81847617029
neutral,50,6954.582872268769,,,3454.5828722687693,,,,monthly,11.0,1.0,11.0,2184.4771794123844,4770.105692856385,500.0,3000.0,95.0,5.0,4376.433926977675,4770.105692856386,116704.90471940467
neutral,50,6893.145315308406,,,6393.145315308406,,,,monthly,12.0,1.0,12.0,2516.71138833073,4376.433926977676,500.0,0.0,94.0,6.0,4981.759542478978,4376.433926977675,132846.92113277275
neutral,51,91002.29856138058,72000.0,27955.28650022307,-8952.987938842489,0.07,93.0,100.0,summary,,,,,,,,,,,,
neutral,51,2372.000864345683,,,-2099.818731344779,,,,monthly,1.0,1.0,1.0,2372.000864345683,0.0,500.0,3971.819595690462,100.0,0.0,2429.106176506899,0.0,64776.16470685064
neutral,51,4669.194886151707,,,4169.194886151707,,,,monthly,2.0,1.0,2.0,2240.088709644808,2429.106176506899,500.0,0.0,98.0,2.0,4033.807276226486,2429.106176506899,107568.19403270629
neutral,51,6168.081284365652,,,5668.081284365652,,,,monthly,3.0,1.0,3.0,2134.274008139167,4033.807276226485,500.0,0.0,98.0,2.0,4639.286632850804,4033.807276226486,123714.3102093548
neutral,51,6958.978049411307,,,3458.9780494113074,,,,monthly,4.0,1.0,4.0,2319.6914165605026,4639.286632850804,500.0,3000.0,98.0,2.0,6445.905848015072,4639.286632850804,171890.82261373525
neutral,51,8624.96181740584,,,8124.96181740584,,,,monthly,5.0,1.0,5.0,2179.0559693907685,6445.905848015072,500.0,0.0,97.0,3.0,6170.950128864906,6445.905848015072,164558.67010306419
neutral,51,8507.783697397072,,,8007.783697397072,,,,monthly,6.0,1.0,6.0,2336.8335685321645,6170.950128864907,500.0,0.0,97.0,3.0,7065.9296173444545,6170.950128864906,188424.78979585212
neutral,51,9485.576136231302,,,8985.576136231302,,,,monthly,7.0,1.0,7.0,2419.646518886848,7065.929617344454,500.0,0.0,97.0,3.0,7987.361198104163,7065.9296173444545,212996.29861611102
neutral,51,9829.111377570238,,,806.0590756076781,,,,monthly,8.0,1.0,8.0,1990.0250216161883,7839.086355954049,500.0,8523.05230196256,97.0,3.0,7167.632305674636,7839.086355954048,191136.86148465695
neutral,51,9213.851341231573,,,8713.851341231573,,,,monthly,9.0,1.0,9.0,2046.2190355569355,7167.632305674637,500.0,0.0,95.0,5.0,6014.317949064946,7167.632305674636,160381.81197506524
neutral,51,8125.1929680414705,,,7625.1929680414705,,,,monthly,10.0,1.0,10.0,2110.8750189765246,6014.317949064946,500.0,0.0,95.0,5.0,6230.2376533003035,6014.317949064946,166139.67075467476
neutral,51,8374.123591932974,,,7874.123591932974,,,,monthly,11.0,1.0,11.0,2143.8859386326717,6230.237653300303,500.0,0.0,95.0,5.0,6535.516484205856,6230.2376533003035,174280.4395788228
neutral,51,8673.442547295746,,,-4286.972055274298,,,,monthly,12.0,1.0,12.0,2365.265135889031,6308.177411406715,500.0,12460.414602570045,95.0,5.0,5787.2261349443,6308.177411406716,154326.03026518133
neutral,52,77936.44245827348,72000.0,9562.258874477422,-3625.816416203943,0.03,97.0,100.0,summary,,,,,,,,,,,,
neutral,52,2449.5193349225497,,,1949.5193349225497,,,,monthly,1.0,1.0,1.0,2449.5193349225497,0.0,500.0,0.0,100.0,0.0,2055.014853972705,0.0,54800.39610593881
neutral,52,4386.860547276724,,,1186.860547276724,,,,monthly,2.0,1.0,2.0,2331.845693304018,2055.014853972706,500.0,2700.0,100.0,0.0,2832.0590453858904,2055.014853972705,75521.57454362375
neutral,52,5035.2562160114485,,,4535.2562160114485,,,,monthly,3.0,1.0,3.0,2203.197170625558,2832.05904538589,500.0,0.0,99.0,1.0,3171.4263528015395,2832.0590453858904,84571.36940804106
neutral,52,5768.876530169973,,,5268.876530169973,,,,monthly,4.0,1.0,4.0,2597.450177368434,3171.426352801539,500.0,0.0,99.0,1.0,4774.536973962156,3171.4263528015395,127320.98597232415
neutral,52,7178.542706239134,,,6678.542706239134,,,,monthly,5.0,1.0,5.0,2404.0057322769785,4774.536973962156,500.0,0.0,99.0,1.0,4479.587466672571,4774.536973962156,119455.66577793524
neutral,52,6856.6741451398875,,,6356.6741451398875,,,,monthly,6.0,1.0,6.0,2377.0866784673162,4479.587466672571,500.0,0.0,99.0,1.0,5116.944771096795,4479.587466672571,136451.86056258122
neutral,52,7708.065748643818,,,7208.065748643818,,,,monthly,7.0,1.0,7.0,2591.120977547023,5116.944771096794,500.0,0.0,99.0,1.0,6183.327236033593,5116.944771096795,164888.72629422916
neutral,52,8348.226081855273,,,7848.226081855273,,,,monthly,8.0,1.0,8.0,2164.898845821679,6183.327236033594,500.0,0.0,99.0,1.0,5644.351025675542,6183.327236033593,150516.0273513478
neutral,52,7786.790858635276,,,3424.531984157853,,,,monthly,9.0,1.0,9.0,2221.86214439798,5564.928714237296,500.0,3862.258874477423,99.0,1.0,5259.606430338313,5564.928714237296,140256.17147568834
neutral,52,7509.783422815439,,,7009.783422815439,,,,monthly,10.0,1.0,10.0,2250.1769924771256,5259.606430338313,500.0,0.0,98.0,2.0,4767.7508950398715,5259.606430338313,127140.0238677299
neutral,52,7154.227535861306,,,3654.227535861306,,,,monthly,11.0,1.0,11.0,2386.4766408214346,4767.7508950398715,500.0,3000.0,98.0,2.0,5265.200861252873,4767.7508950398715,140405.35630007664
neutral,52,7753.619330702641,,,7253.619330702641,,,,monthly,12.0,1.0,12.0,2488.418469449767,5265.200861252873,500.0,0.0,97.0,3.0,4889.845919144342,5265.200861252873,130395.89117718244
neutral,53,64131.83401509677,72000.0,9300.0,-17168.16598490323,0.03,97.0,100.0,summary,,,,,,,,,,,,
neutral,53,2525.893944017439,,,2025.893944017439,,,,monthly,1.0,1.0,1.0,2525.893944017439,0.0,500.0,0.0,100.0,0.0,1431.7201393950788,0.0,38179.20371720211
neutral,53,3819.125517929516,,,3319.125517929516,,,,monthly,2.0,1.0,2.0,2387.4053785344367,1431.720139395079,500.0,0.0,100.0,0.0,2451.060172215398,1431.7201393950788,65361.604592410615
neutral,53,4706.280839907521,,,4206.280839907521,,,,monthly,3.0,1.0,3.0,2255.220667692123,2451.0601722153983,500.0,0.0,100.0,0.0,2542.4184489029876,2451.060172215398,67797.82530407967
neutral,53,5091.269829922927,,,1591.2698299229269,,,,monthly,4.0,1.0,4.0,2548.8513810199393,2542.418448902988,500.0,3000.0,100.0,0.0,2866.8024401968405,2542.4184489029876,76448.06507191576
neutral,53,5380.938948841217,,,4880.938948841217,,,,monthly,5.0,1.0,5.0,2514.136508644377,2866.80244019684,500.0,0.0,99.0,1.0,3669.5591340963874,2866.8024401968405,97854.91024257033
neutral,53,6096.896272803506,,,5596.896272803506,,,,monthly,6.0,1.0,6.0,2427.3371387071184,3669.5591340963874,500.0,0.0,99.0,1.0,3398.5407179462472,3669.5591340963874,90627.75247856659
neutral,53,6094.197642186888,,,5594.197642186888,,,,monthly,7.0,1.0,7.0,2695.65692424064,3398.5407179462472,500.0,0.0,99.0,1.0,3790.1649320441097,3398.5407179462472,101071.0648545096
neutral,53,6178.53597369393,,,2678.53597369393,,,,monthly,8.0,1.0,8.0,2388.3710416498193,3790.16493204411,500.0,3000.0,99.0,1.0,3389.6498659215417,3790.1649320441097,90390.66309124112
neutral,53,5783.703171942224,,,5283.703171942224,,,,monthly,9.0,1.0,9.0,2394.0533060206826,3389.6498659215413,500.0,0.0,98.0,2.0,3693.254159094451,3389.6498659215417,98486.77757585203
neutral,53,6131.057673411869,,,5631.057673411869,,,,monthly,10.0,1.0,10.0,2437.8035143174175,3693.254159094451,500.0,0.0,98.0,2.0,3623.5485043500435,3693.254159094451,96627.96011600117
neutral,53,6024.99174829563,,,5524.99174829563,,,,monthly,11.0,1.0,11.0,2401.4432439455854,3623.548504350044,500.0,0.0,98.0,2.0,3663.845212590975,3623.5485043500435,97702.539002426
neutral,53,6298.942452144112,,,2498.942452144112,,,,monthly,12.0,1.0,12.0,2635.097239553137,3663.845212590975,500.0,3300.0000000000005,98.0,2.0,3279.0055534287258,3663.845212590975,87440.14809143268
neutral,54,84789.81846117025,72000.0,29129.23074247274,-16339.412281302495,0.04,96.0,100.0,summary,,,,,,,,,,,,
neutral,54,2447.4825809549443,,,1947.4825809549443,,,,monthly,1.0,1.0,1.0,2447.4825809549443,0.0,500.0,0.0,100.0,0.0,2306.871295956232,0.0,61516.5678921662
neutral,54,4703.589456668387,,,4203.589456668387,,,,monthly,2.0,1.0,2.0,2396.718160712155,2306.871295956232,500.0,0.0,100.0,0.0,4169.040486932391,2306.871295956232,111174.41298486377
neutral,54,6402.814752229018,,,5902.814752229018,,,,monthly,3.0,1.0,3.0,2233.7742652966263,4169.040486932392,500.0,0.0,100.0,0.0,4959.093908568142,4169.040486932391,132242.5042284838
neutral,54,7335.882067642198,,,6835.882067642198,,,,monthly,4.0,1.0,4.0,2376.7881590740562,4959.093908568142,500.0,0.0,100.0,0.0,5775.0162603822455,4959.093908568142,154000.43361019323
neutral,54,8209.672655897299,,,7709.672655897299,,,,monthly,5.0,1.0,5.0,2434.6563955150523,5775.016260382247,500.0,0.0,100.0,0.0,5768.532842403895,5775.0162603822455,153827.5424641039
neutral,54,8078.060768603565,,,7578.060768603565,,,,monthly,6.0,1.0,6.0,2309.5279261996675,5768.532842403897,500.0,0.0,100.0,0.0,5759.094477400772,5768.532842403895,153575.85273068727
neutral,54,8350.172872501407,,,7850.172872501407,,,,monthly,7.0,1.0,7.0,2591.078395100635,5759.094477400771,500.0,0.0,100.0,0.0,6218.832586929211,5759.094477400772,165835.53565144565
neutral,54,8274.903986421074,,,-3460.604494730249,,,,monthly,8.0,1.0,8.0,2319.854274406122,5955.049712014952,500.0,11235.508481151322,100.0,0.0,5633.780528590989,5955.049712014952,150234.14742909305
neutral,54,7595.961109242435,,,-1827.0307658915244,,,,monthly,9.0,1.0,9.0,2281.4030356991366,5314.558073543299,500.0,8922.99187513396,98.0,2.0,5616.201738993734,5314.558073543299,149765.37970649957
neutral,54,7885.217966359045,,,7385.217966359045,,,,monthly,10.0,1.0,10.0,2269.016227365312,5616.201738993734,500.0,0.0,97.0,3.0,5352.430141524145,5616.201738993734,142731.4704406439
