scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total,saldo_interes_total
neutral,138,1963714.3427975182,4800000.0,631571.1901695188,-3467856.8473720006,0.075,925.0,1000.0,summary,,,,,,,,,,,,,
neutral,138,79142.1375302776,,,-23244.554280865857,,,,monthly,1.0,1.0,1.0,79142.1375302776,0.0,33333.333333333336,69053.35847781012,1000.0,0.0,54840.76747764629,0.0,1462420.4660705677,54840.76747764629
neutral,138,117833.0409864035,,,31946.446849718952,,,,monthly,2.0,1.0,2.0,70300.08923640664,47532.951749996864,33333.333333333336,52553.26080335121,988.0,12.0,85053.52239377655,47532.95174999685,2268093.9305007085,91983.65062607067
neutral,138,135632.67836817476,,,93299.34503484142,,,,monthly,3.0,1.0,3.0,65630.99417931105,70001.68418886373,33333.333333333336,9000.0,980.0,20.0,105041.9525758897,70001.68418886371,2801118.735357059,127023.91901309667
neutral,138,162912.4078939136,,,119579.07456058025,,,,monthly,4.0,1.0,4.0,70235.75232093997,92676.65557297363,33333.333333333336,10000.0,978.0,22.0,114658.67644877912,92676.65557297353,3057564.7053007768,149005.93988890227
neutral,138,172101.85959818028,,,54897.111459861626,,,,monthly,5.0,1.0,5.0,69134.68633300412,102967.17326517617,33333.333333333336,83871.41480498531,976.0,24.0,120518.479536782,102967.17326517614,3213826.120980853,164675.03155806672
neutral,138,175676.92932507783,,,104821.14836199897,,,,monthly,6.0,1.0,6.0,67769.18511593966,107907.74420913817,33333.333333333336,37522.44762974551,968.0,32.0,124074.9982865617,107907.74420913815,3308666.620974979,180367.81146750407
neutral,138,189976.52845236074,,,89871.14527245585,,,,monthly,7.0,1.0,7.0,72809.9760591709,117166.55239318984,33333.333333333336,66772.04984657155,962.0,38.0,123658.1064833576,117166.55239318978,3297549.5062228693,186003.82264841226
neutral,138,179678.24859630276,,,48084.98970550166,,,,monthly,8.0,1.0,8.0,65381.280079280434,114296.96851702232,33333.333333333336,98259.92555746775,956.0,44.0,123503.29307887632,114296.96851702232,3293421.1487700352,191862.1675367123
neutral,138,183541.34723659878,,,114088.02502001746,,,,monthly,9.0,1.0,9.0,64850.46023087819,118690.88700572061,33333.333333333336,36119.98888324798,947.0,53.0,123382.25255171677,118690.88700572055,3290193.401379114,195863.34167506557
neutral,138,188750.0252559296,,,125416.69192259625,,,,monthly,10.0,1.0,10.0,64362.19329645297,124387.83195947662,33333.333333333336,30000.0,943.0,57.0,125232.79148007516,124387.8319594766,3339541.1061353376,196708.3011956641
neutral,138,183210.22843359126,,,118604.04601673121,,,,monthly,11.0,1.0,11.0,63726.70628458159,119483.52214900967,33333.333333333336,31272.849083526708,937.0,63.0,124664.24324071563,119483.52214900966,3324379.819752417,201180.9216615682
neutral,138,195258.91112070731,,,54779.68270456136,,,,monthly,12.0,1.0,12.0,70284.80383177355,124974.10728893377,33333.333333333336,107145.89508281261,934.0,66.0,126174.55118678976,124974.10728893372,3364654.6983143934,199668.49274811664
neutral,139,2041512.845142618,4800000.0,550072.4530775619,-3308559.6079349443,0.068,932.0,1000.0,summary,,,,,,,,,,,,,
neutral,139,78667.49992081212,,,13834.16658747878,,,,monthly,1.0,1.0,1.0,78667.49992081212,0.0,33333.333333333336,31500.0,1000.0,0.0,54148.368995798526,0.0,1443956.5065546276,54148.368995798526
neutral,139,119018.87114243525,,,58685.53780910192,,,,monthly,2.0,1.0,2.0,71289.179390497,47729.691751938255,33333.333333333336,27000.0,993.0,7.0,86936.41089296003,47729.69175193831,2318304.2904789345,93355.08813682025
neutral,139,141361.43645611193,,,99028.10312277859,,,,monthly,3.0,1.0,3.0,67231.47944574345,74129.95701036848,33333.333333333336,9000.0,987.0,13.0,109166.52610409213,74129.95701036847,2911107.3627757905,128391.65723054392
neutral,139,165451.52787376964,,,68461.63366006507,,,,monthly,4.0,1.0,4.0,71344.99505468355,94106.53281908609,33333.333333333336,63656.56088037122,985.0,15.0,124166.3428124955,94106.53281908609,3311102.47499988,157328.40594538336
neutral,139,177216.9842715452,,,119734.24163401073,,,,monthly,5.0,1.0,5.0,68913.54093777006,108303.44333377513,33333.333333333336,24149.409304201126,978.0,22.0,132762.79651429132,108303.44333377505,3540341.240381102,181437.36232006538
neutral,139,177479.66930326162,,,65247.184040937165,,,,monthly,6.0,1.0,6.0,65839.180885938,111640.48841732362,33333.333333333336,78899.15192899111,974.0,26.0,135759.67258389934,111640.48841732362,3620257.93557065,204366.5811573198
neutral,139,201747.3115819917,,,91000.76412818248,,,,monthly,7.0,1.0,7.0,70885.80420740078,130861.50737459092,33333.333333333336,77413.21412047588,963.0,37.0,130921.96843005766,130861.50737459087,3491252.4914682047,202097.61547633083
neutral,139,189563.3845498069,,,81388.3554009235,,,,monthly,8.0,1.0,8.0,65390.8968551206,124172.48769468631,33333.333333333336,74841.69581555008,957.0,43.0,133866.6591622836,124172.48769468618,3569777.577660897,209107.19183720634
neutral,139,187803.1577279961,,,144469.82439466275,,,,monthly,9.0,1.0,9.0,64198.18901390487,123604.96871409121,33333.333333333336,10000.0,951.0,49.0,131918.84930228774,123604.96871409129,3517835.98139434,217421.0724254028
neutral,139,193743.67668036546,,,124688.89113435002,,,,monthly,10.0,1.0,10.0,64693.84924432589,129049.82743603956,33333.333333333336,35721.452212682096,949.0,51.0,139326.00826219068,129049.82743603944,3715360.2203250844,227233.55481230898
neutral,139,207619.60035364464,,,125609.82979550838,,,,monthly,11.0,1.0,11.0,63311.65387165415,144307.94648199048,33333.333333333336,48676.43722480292,944.0,56.0,137979.17438519097,144307.94648199042,3679444.650271759,220039.52914992857
neutral,139,201839.7252808774,,,99291.86035705658,,,,monthly,12.0,1.0,12.0,68985.41093240902,132854.31434846838,33333.333333333336,69214.53159048749,937.0,63.0,130206.95718745166,132854.31434846838,3472185.524998711,215525.03350399714
neutral,140,2009254.8112177907,4800000.0,515528.6487260719,-3306273.837508281,0.074,926.0,1000.0,summary,,,,,,,,,,,,,
neutral,140,78860.05737036823,,,11478.554218332756,,,,monthly,1.0,1.0,1.0,78860.05737036823,0.0,33333.333333333336,34048.16981870214,1000.0,0.0,54120.74807381374,0.0,1443219.948635033,54120.74807381374
neutral,140,120375.32481846797,,,38501.772477588165,,,,monthly,2.0,1.0,2.0,72451.53044364217,47923.7943748258,33333.333333333336,48540.219007546475,993.0,7.0,92169.79085762941,47923.79437482578,2457861.089536784,98127.76788642813
neutral,140,141771.19329139416,,,58259.97509983707,,,,monthly,3.0,1.0,3.0,65741.14598779674,76030.04730359743,33333.333333333336,50177.88485822374,984.0,16.0,107873.65118339304,76030.0473035974,2876630.6982238144,128955.57515649719
neutral,140,162669.5213243573,,,106772.1927073252,,,,monthly,4.0,1.0,4.0,70184.52138390385,92484.99994045346,33333.333333333336,22563.99528369876,978.0,22.0,113504.3605559826,92484.99994045348,3026782.948159536,149876.22979700644
neutral,140,170040.20164449076,,,116706.86831115742,,,,monthly,5.0,1.0,5.0,69561.19393382818,100479.00771066257,33333.333333333336,20000.0,975.0,25.0,123069.08721874934,100479.00771066267,3281842.3258333155,172466.3093050931
neutral,140,177627.9007917997,,,101014.96358212759,,,,monthly,6.0,1.0,6.0,67361.7941883824,110266.10660341733,33333.333333333336,43279.60387633878,971.0,29.0,127431.31972876664,110266.10660341734,3398168.5261004437,189138.07860119245
neutral,140,199440.58869357556,,,122987.18521143973,,,,monthly,7.0,1.0,7.0,73600.27801159157,125840.31068198399,33333.333333333336,43120.07014880248,964.0,36.0,128743.05169330159,125840.31068198402,3433148.045154709,191153.0105858219
neutral,140,187292.69857807958,,,91810.2348230881,,,,monthly,8.0,1.0,8.0,66043.9505202825,121248.74805779709,33333.333333333336,62149.130421658134,959.0,41.0,130487.45424798633,121248.74805779709,3479665.4466129686,199041.69768561205
neutral,140,190558.99371591018,,,124225.04995524196,,,,monthly,9.0,1.0,9.0,65519.97013850598,125039.02357740421,33333.333333333336,33000.61042733488,951.0,49.0,130469.78215003581,125039.02357740425,3479194.190667622,203397.6814368007
neutral,140,183917.44673109087,,,125584.11339775752,,,,monthly,10.0,1.0,10.0,63970.13630071391,119947.31043037695,33333.333333333336,25000.0,947.0,53.0,132292.6304394902,119947.31043037694,3527803.478386405,215743.00144591395
neutral,140,198989.72646793217,,,80479.1195960241,,,,monthly,11.0,1.0,11.0,63845.39419508908,135144.33227284308,33333.333333333336,85177.27353857472,942.0,58.0,125837.06316892017,135144.3322728431,3355655.0178378713,202459.96299102486
neutral,140,197711.15779032419,,,115906.13311179908,,,,monthly,12.0,1.0,12.0,70859.75012381276,126851.40766651143,33333.333333333336,48471.69134519176,935.0,65.0,126119.90951799187,126851.4076665115,3363197.58714645,201660.9080446965
neutral,141,2014486.9630157796,4800000.0,559968.0344577385,-3345481.0714419587,0.062,938.0,1000.0,summary,,,,,,,,,,,,,
neutral,141,78469.67231789441,,,17888.847713164974,,,,monthly,1.0,1.0,1.0,78469.67231789441,0.0,33333.333333333336,27247.4912713961,1000.0,0.0,56596.25839898336,0.0,1509233.5573062229,56596.25839898336
neutral,141,123108.84362044756,,,71775.51028711422,,,,monthly,2.0,1.0,2.0,71632.14899599043,51476.69462445713,33333.333333333336,18000.0,994.0,6.0,87676.317509263,51476.694624457145,2338035.1335803466,92795.8812837892
neutral,141,144038.86692033324,,,61531.00471376126,,,,monthly,3.0,1.0,3.0,67767.11600950515,76271.7509108281,33333.333333333336,49174.52887323864,990.0,10.0,105594.26507892193,76271.75091082814,2815847.068771252,121441.63927324528
neutral,141,161769.9897499603,,,10393.873091400834,,,,monthly,4.0,1.0,4.0,71164.02485607675,90605.96489388357,33333.333333333336,118042.78332522613,983.0,17.0,114893.64255107482,90605.96489388363,3063830.4680286623,142171.00204819103
neutral,141,170254.51515369746,,,113007.06315066059,,,,monthly,5.0,1.0,5.0,69341.1069493162,100913.40820438127,33333.333333333336,23914.118669703534,973.0,27.0,125859.86845019169,100913.40820438124,3356263.1586717786,166872.0490665399
neutral,141,175265.20102685672,,,106115.90994736989,,,,monthly,6.0,1.0,6.0,68001.8932284642,107263.30779839253,33333.333333333336,35815.957746153494,969.0,31.0,135062.64522921317,107263.30779839252,3601670.539445685,194051.58058541417
neutral,141,200951.5219482832,,,118036.97415549724,,,,monthly,7.0,1.0,7.0,72064.00543732406,128887.51651095915,33333.333333333336,49581.2144594526,964.0,36.0,130798.29510098053,128887.51651095906,3487954.536026147,195730.20514005574
neutral,141,191755.94594500188,,,93132.34466115973,,,,monthly,8.0,1.0,8.0,65227.28238123305,126528.66356376883,33333.333333333336,65290.26795050881,958.0,42.0,131909.10270998426,126528.66356376893,3517576.072266247,198172.57955954855
neutral,141,187464.95047704343,,,103692.05922949676,,,,monthly,9.0,1.0,9.0,64515.43579112512,122949.51468591832,33333.333333333336,50439.55791421332,952.0,48.0,127956.36054532546,122949.51468591839,3412169.6145420126,201552.3973115217
neutral,141,190883.85581939688,,,112304.29378993106,,,,monthly,10.0,1.0,10.0,65051.836197421406,125832.01962197547,33333.333333333336,45246.22869613247,949.0,51.0,128516.08468726644,125832.01962197552,3427095.5916604386,202637.96188151024
neutral,141,194233.44500343152,,,100184.22611838479,,,,monthly,11.0,1.0,11.0,64291.33665830128,129942.10834513024,33333.333333333336,60715.88555171339,946.0,54.0,123990.2982717343,129942.1083451303,3306407.9539129147,194942.4702731758
neutral,141,196290.1550334331,,,146456.82170009977,,,,monthly,12.0,1.0,12.0,71047.8352141763,125242.31981925682,33333.333333333336,16500.0,941.0,59.0,122333.77426422009,125242.31981925687,3262233.9803792024,192033.92471813902
neutral,142,2020360.0769983775,4800000.0,528173.8087479548,-3307813.7317495774,0.06,940.0,1000.0,summary,,,,,,,,,,,,,
neutral,142,79667.0651848787,,,30664.181646113815,,,,monthly,1.0,1.0,1.0,79667.0651848787,0.0,33333.333333333336,15669.550205431544,1000.0,0.0,58612.1092505703,0.0,1562989.5800152079,58612.1092505703
neutral,142,123143.18006524589,,,43162.096444353505,,,,monthly,2.0,1.0,2.0,71067.70748605645,52075.472579189445,33333.333333333336,46647.75028755904,996.0,4.0,86253.92450754205,52075.47257918947,2300104.6535344543,92013.56863752981
neutral,142,140506.14671978602,,,80857.138902934,,,,monthly,3.0,1.0,3.0,68661.52197075725,71844.62474902876,33333.333333333336,26315.67448351867,990.0,10.0,112968.53117332105,71844.62474902875,3012494.1646218947,132742.08742116886
neutral,142,170272.519582155,,,107215.05294703104,,,,monthly,4.0,1.0,4.0,70290.51805205108,99982.00153010392,33333.333333333336,29724.133301790607,986.0,14.0,120493.79136661967,99982.00153010388,3213167.7697765245,152848.46060735887
neutral,142,177810.08022686158,,,64719.45360490255,,,,monthly,5.0,1.0,5.0,70174.93115870182,107635.14906815975,33333.333333333336,79757.29328862569,982.0,18.0,125870.81351653468,107635.14906815976,3356555.0271075917,168317.01119409915
neutral,142,181383.98980990553,,,105572.47641866597,,,,monthly,6.0,1.0,6.0,67108.25122155654,114275.73858834898,33333.333333333336,42478.18005790621,976.0,24.0,130157.82496695507,114275.73858834898,3470875.3324521356,183504.01684044028
neutral,142,195533.30211124753,,,79520.04743913727,,,,monthly,7.0,1.0,7.0,73262.49719536067,122270.80491588685,33333.333333333336,82679.92133877691,971.0,29.0,126978.86978826561,122270.80491588688,3386103.19435375,186995.1864266467
neutral,142,184255.1638101429,,,90813.79749825266,,,,monthly,8.0,1.0,8.0,66703.03833906028,117552.12547108262,33333.333333333336,60108.03297855689,961.0,39.0,130415.40532097981,117552.12547108266,3477744.141892795,197949.32189378966
neutral,142,185679.73334506512,,,137346.40001173178,,,,monthly,9.0,1.0,9.0,65023.633598571956,120656.09974649316,33333.333333333336,15000.0,955.0,45.0,132359.29770755168,120656.09974649319,3529581.2722013784,209652.51985484816
neutral,142,191875.45447955644,,,107180.66331926687,,,,monthly,10.0,1.0,10.0,64967.431703891016,126908.02277566542,33333.333333333336,51361.457826956226,952.0,48.0,130051.96694564525,126908.0227756653,3468052.451883874,210460.2021559364
neutral,142,189481.06038984255,,,141147.7270565092,,,,monthly,11.0,1.0,11.0,65081.835822795416,124399.22456704715,33333.333333333336,15000.0,948.0,52.0,132126.324847614,124399.22456704715,3523368.6626030407,218187.30243650326
neutral,142,200752.3812736903,,,103987.23296152396,,,,monthly,12.0,1.0,12.0,70788.38804902884,129963.99322466145,33333.333333333336,63431.81497883299,945.0,55.0,129831.59786844398,129963.99322466142,3462175.943158506,216458.22122563288
neutral,143,2133738.269562318,4800000.0,475875.28189689154,-3142137.0123345735,0.066,934.0,1000.0,summary,,,,,,,,,,,,,
neutral,143,81017.78100189382,,,14800.615044051861,,,,monthly,1.0,1.0,1.0,81017.78100189382,0.0,33333.333333333336,32883.83262450862,1000.0,0.0,62987.97108642621,0.0,1679679.2289713656,62987.97108642621
neutral,143,126026.60423256615,,,49080.21163280487,,,,monthly,2.0,1.0,2.0,70575.1495189223,55451.45471364385,33333.333333333336,43613.059266427954,993.0,7.0,95970.7055017524,55451.45471364383,2559218.813380064,103127.26166309883
neutral,143,149615.82399927248,,,63380.85148408649,,,,monthly,3.0,1.0,3.0,67016.22258922391,82599.60141004856,33333.333333333336,52901.63918185265,987.0,13.0,117409.14833096917,82599.60141004856,3130910.622159178,137117.3989157815
neutral,143,170799.3272718491,,,94075.76172988744,,,,monthly,4.0,1.0,4.0,70622.82178352053,100176.50548832858,33333.333333333336,43390.23220862831,981.0,19.0,130403.76281798269,100176.50548832858,3477433.675146205,166699.48403266096
neutral,143,179611.1304620456,,,131277.79712871226,,,,monthly,5.0,1.0,5.0,67236.13489356251,112374.99556848311,33333.333333333336,15000.0,975.0,25.0,139513.92319548703,112374.99556848306,3720371.285212988,193838.41165966497
neutral,143,186500.80820501852,,,123167.47487168518,,,,monthly,6.0,1.0,6.0,66185.72641430535,120315.08179071316,33333.333333333336,30000.0,972.0,28.0,143528.76779071137,120315.08179071313,3827433.8077523033,217052.0976596632
neutral,143,209045.6214661203,,,131712.28813278695,,,,monthly,7.0,1.0,7.0,72682.92464149972,136362.69682462057,33333.333333333336,44000.0,966.0,34.0,147860.2966483152,136362.69682462057,3942941.243955072,228549.69748335783
neutral,143,208703.34113273915,,,158667.56374447045,,,,monthly,8.0,1.0,8.0,63172.34309537162,145530.99803736754,33333.333333333336,16702.444054935368,958.0,42.0,142420.7516870066,145530.99803736754,3797886.711653509,225299.8658737049
neutral,143,202548.3795955515,,,99108.14324291813,,,,monthly,9.0,1.0,9.0,64333.56363773992,138214.81595781157,33333.333333333336,70106.90301930002,955.0,45.0,144041.4831565917,138214.8159578115,3841106.2175091123,229661.56535674082
neutral,143,210666.3849926152,,,144387.65766364592,,,,monthly,10.0,1.0,10.0,63436.97483967826,147229.41015293694,33333.333333333336,32945.39399563595,948.0,52.0,135990.96763281678,147229.41015293694,3626425.803541781,216198.09154133784
neutral,143,198686.8051803166,,,104021.69430138057,,,,monthly,11.0,1.0,11.0,64085.87839529745,134600.92678501914,33333.333333333336,61331.77754560267,945.0,55.0,138060.90522486623,134600.92678501914,3681624.1393297664,217650.47880725446
neutral,143,210516.2620223296,,,144182.92868899627,,,,monthly,12.0,1.0,12.0,69550.91720373693,140965.34481859268,33333.333333333336,33000.0,940.0,60.0,138110.96423679998,140965.34481859262,3682959.0463146656,214796.09822546178
neutral,144,1943036.5773833196,4800000.0,486666.2888547708,-3343629.711471451,0.065,935.0,1000.0,summary,,,,,,,,,,,,,
neutral,144,77271.40905333332,,,52.99080983886961,,,,monthly,1.0,1.0,1.0,77271.40905333332,0.0,33333.333333333336,43885.08491016112,1000.0,0.0,49170.44681870568,0.0,1311211.9151654849,49170.44681870568
neutral,144,114694.88266523682,,,27241.70589454446,,,,monthly,2.0,1.0,2.0,71417.17226406763,43277.710401169184,33333.333333333336,54119.84343735903,993.0,7.0,79404.66853541491,43277.71040116921,2117457.827611064,84747.3644001674
neutral,144,132581.5623384377,,,81248.22900510437,,,,monthly,3.0,1.0,3.0,66743.17059715521,65838.3917412825,33333.333333333336,18000.0,987.0,13.0,96393.95471612069,65838.39174128248,2570505.459096552,115302.9273750056
neutral,144,161168.90745642572,,,107835.57412309237,,,,monthly,4.0,1.0,4.0,72329.0850008406,88839.82245558512,33333.333333333336,20000.0,983.0,17.0,107546.0523134161,88839.82245558508,2867894.728357763,134009.15723283665
neutral,144,160780.33203488385,,,96210.38232461993,,,,monthly,5.0,1.0,5.0,69786.8621078872,90993.46992699667,33333.333333333336,31236.61637693057,979.0,21.0,122654.48965841874,90993.4699269967,3270786.3908911664,165533.58780469096
neutral,144,177445.29736875344,,,124111.9640354201,,,,monthly,6.0,1.0,6.0,66344.27488300749,111101.02248574595,33333.333333333336,20000.0,975.0,25.0,119049.87238311596,111101.02248574593,3174663.263549759,173482.437702061
neutral,144,184686.83861940855,,,82851.8029885225,,,,monthly,7.0,1.0,7.0,74595.54984898942,110091.28877041911,33333.333333333336,68501.7022975527,971.0,29.0,124961.56228078302,110091.28877041911,3332308.3274875474,187489.95661394743
neutral,144,174670.58119200415,,,77927.58114724375,,,,monthly,8.0,1.0,8.0,66566.61429947137,108103.96689253276,33333.333333333336,63409.66671142705,963.0,37.0,126345.81233189708,108103.96689253282,3369221.662183922,203467.612094191
neutral,144,178476.38212826324,,,89779.29708976041,,,,monthly,9.0,1.0,9.0,65531.48709443754,112944.89503382568,33333.333333333336,55363.75170516949,956.0,44.0,129517.426180573,112944.89503382577,3453798.031481947,219659.6049783931
neutral,144,191847.0418925005,,,120412.93713866484,,,,monthly,10.0,1.0,10.0,63297.65705239161,128549.3848401089,33333.333333333336,38100.77142050232,947.0,53.0,120136.29028338676,128549.38484010885,3203634.4075569804,210283.60010469894
neutral,144,186607.09350878658,,,122396.51340630584,,,,monthly,11.0,1.0,11.0,63983.01063477146,122624.0828740151,33333.333333333336,30877.24676914741,943.0,57.0,119449.54938855057,122624.08287401518,3185321.3170280154,205826.28066576592
neutral,144,202806.24912528586,,,126301.31056543141,,,,monthly,12.0,1.0,12.0,70890.13292091413,131916.11620437173,33333.333333333336,43171.605226521104,940.0,60.0,123676.36950252666,131916.1162043717,3298036.520067378,196463.41187991976
neutral,145,1979781.4019131914,4800000.0,551663.6285120661,-3371882.2265988747,0.07,930.0,1000.0,summary,,,,,,,,,,,,,
neutral,145,76927.92862168772,,,16982.25343901157,,,,monthly,1.0,1.0,1.0,76927.92862168772,0.0,33333.333333333336,26612.341849342818,1000.0,0.0,52329.858991418405,0.0,1395462.9064378242,52329.858991418405
neutral,145,120097.75961949819,,,59056.73805677957,,,,monthly,2.0,1.0,2.0,72708.40770154921,47389.35191794898,33333.333333333336,27707.688229385276,996.0,4.0,88236.55872971768,47389.351917948945,2352974.899459138,92983.54008619295
neutral,145,141111.78608055506,,,64261.011842847016,,,,monthly,3.0,1.0,3.0,66756.59148257498,74355.19459798008,33333.333333333336,43517.4409043747,991.0,9.0,106683.17590764049,74355.19459798008,2844884.690870413,124475.52194030084
neutral,145,166481.5583420136,,,118148.22500868025,,,,monthly,4.0,1.0,4.0,71532.76532920313,94948.79301281046,33333.333333333336,15000.0,987.0,13.0,118631.9052648535,94948.79301281045,3163517.473729427,148158.6341923439
neutral,145,173706.5978859695,,,51258.713869415165,,,,monthly,5.0,1.0,5.0,68683.85911034603,105022.73877562348,33333.333333333336,89114.550683221,984.0,16.0,118089.64327540736,105022.73877562351,3149057.154010863,159219.43797129527
neutral,145,174245.6439520786,,,70631.56673851862,,,,monthly,6.0,1.0,6.0,69738.75246223566,104506.89148984295,33333.333333333336,70280.74388022663,975.0,25.0,124863.7459090838,104506.89148984301,3329699.890908901,177689.42756973722
neutral,145,195553.97181438303,,,85505.01169179822,,,,monthly,7.0,1.0,7.0,73858.11012103532,121695.8616933477,33333.333333333336,76715.62678925146,967.0,33.0,122804.32039908397,121695.86169334775,3274781.877308906,177583.67369112687
neutral,145,173274.89366197522,,,88052.01970333041,,,,monthly,8.0,1.0,8.0,65115.542238090886,108159.35142388435,33333.333333333336,51889.54062531146,958.0,42.0,124711.7042455539,108159.35142388429,3325645.4465481043,193375.70011861195
neutral,145,183775.96104231226,,,107661.90398797684,,,,monthly,9.0,1.0,9.0,65204.80399013276,118571.15705217952,33333.333333333336,42780.72372100208,951.0,49.0,126630.15636995333,118571.15705217954,3376804.169865422,199027.2729589724
neutral,145,199407.45050230558,,,141074.11716897224,,,,monthly,10.0,1.0,10.0,64832.74066726689,134574.7098350387,33333.333333333336,25000.0,946.0,54.0,125975.1841525661,134574.70983503878,3359338.2440684293,190427.74727649972
neutral,145,195730.1368802286,,,107785.67601634318,,,,monthly,11.0,1.0,11.0,65109.05380520872,130621.08307501988,33333.333333333336,54611.12753055206,941.0,59.0,126488.6855862163,130621.08307501984,3373031.615632435,185571.65355659524
neutral,145,179467.71351018426,,,117700.53587745229,,,,monthly,12.0,1.0,12.0,69379.71603619515,110087.9974739891,33333.333333333336,28433.844299398617,933.0,67.0,129677.9227897764,110087.99747398912,3458077.941060704,204680.42090829706
neutral,146,2044085.5661612246,4800000.0,530423.9015611315,-3286338.335399907,0.069,931.0,1000.0,summary,,,,,,,,,,,,,
neutral,146,78564.07467561305,,,17591.025140564907,,,,monthly,1.0,1.0,1.0,78564.07467561305,0.0,33333.333333333336,27639.71620171481,1000.0,0.0,56173.80016831809,0.0,1497968.0044884826,56173.80016831809
neutral,146,122190.31342108405,,,53484.22844403423,,,,monthly,2.0,1.0,2.0,72018.91099292196,50171.40242816209,33333.333333333336,35372.75164371648,996.0,4.0,89621.4949898121,50171.40242816207,2389906.533061656,95397.62689650914
neutral,146,142038.52121742087,,,70682.93216634175,,,,monthly,3.0,1.0,3.0,66267.86089163546,75770.66032578543,33333.333333333336,38022.25571774577,989.0,11.0,106180.69483919964,75770.66032578546,2831485.195711991,125318.19322148837
neutral,146,162860.71348192016,,,89527.38014858682,,,,monthly,4.0,1.0,4.0,70694.34331045022,92166.37017146994,33333.333333333336,40000.0,983.0,17.0,120097.7322740364,92166.37017146997,3202606.193974304,153249.55532405482
neutral,146,173507.6007637197,,,105174.26743038636,,,,monthly,5.0,1.0,5.0,69114.90177076067,104392.69899295903,33333.333333333336,35000.0,975.0,25.0,127179.75700173038,104392.69899295905,3391460.1867128103,176036.61333282612
neutral,146,181093.93689674814,,,110814.9916931262,,,,monthly,6.0,1.0,6.0,67730.90055875266,113363.03633799547,33333.333333333336,36945.6118702886,968.0,32.0,133256.72900029324,113363.0363379955,3553512.7733411533,194926.0821363831
neutral,146,196400.55776179637,,,94499.010320656,,,,monthly,7.0,1.0,7.0,72246.22854524505,124154.32921655133,33333.333333333336,68568.21410780703,964.0,36.0,136810.5390451624,124154.32921655124,3648281.041204331,204819.39953975266
neutral,146,200024.27024738496,,,120339.33638492756,,,,monthly,8.0,1.0,8.0,65003.87331854392,135020.39692884104,33333.333333333336,46351.60052912405,959.0,41.0,135404.2195891203,135020.396928841,3610779.1890432085,204183.77443753966
neutral,146,197720.14515867253,,,103075.5081141741,,,,monthly,9.0,1.0,9.0,65554.50769177101,132165.6374669015,33333.333333333336,61311.303711165085,953.0,47.0,134722.76071494978,132165.63746690153,3592606.9523986606,205608.91777619967
neutral,146,188390.16161413438,,,113417.94712298174,,,,monthly,10.0,1.0,10.0,64964.83543187032,123425.32618226406,33333.333333333336,41638.881157819305,947.0,53.0,139823.0641991099,123425.32618226402,3728615.045309598,221466.79423377852
neutral,146,193297.99567328894,,,115221.8281122078,,,,monthly,11.0,1.0,11.0,62990.42910722884,130307.5665660601,33333.333333333336,44742.83422774779,941.0,59.0,133878.4377472258,130307.56656606015,3570091.673259355,224114.95523711195
neutral,146,207997.27524944156,,,119833.20952210567,,,,monthly,12.0,1.0,12.0,69444.91775662662,138552.35749281495,33333.333333333336,54830.732394002545,936.0,64.0,133903.22737181102,138552.357492815,3570752.729914961,218496.5960550374
neutral,147,1947081.7786573498,4800000.0,570119.6503640437,-3423037.871706694,0.071,929.0,1000.0,summary,,,,,,,,,,,,,
neutral,147,77106.87395199752,,,23168.5363270558,,,,monthly,1.0,1.0,1.0,77106.87395199752,0.0,33333.333333333336,20605.004291608384,1000.0,0.0,52060.71094048824,0.0,1388285.6250796865,52060.71094048824
neutral,147,117630.69278261386,,,26217.600564236505,,,,monthly,2.0,1.0,2.0,71255.31410725892,46375.37867535493,33333.333333333336,58079.75888504401,997.0,3.0,80148.70340662314,46375.37867535493,2137298.7575099505,84755.38811915074
neutral,147,134345.45026734963,,,73783.49851824992,,,,monthly,3.0,1.0,3.0,66652.7325278264,67692.71773952323,33333.333333333336,27228.61841576636,991.0,9.0,97875.02309635915,67692.71773952327,2610000.6159029105,114676.08295962594
neutral,147,156911.77355168236,,,76234.28742629942,,,,monthly,4.0,1.0,4.0,71660.14241519955,85251.63113648281,33333.333333333336,47344.152792049594,986.0,14.0,108580.44320587226,85251.63113648281,2895478.485489927,136875.41948713476
neutral,147,163789.5686902661,,,41354.653207535725,,,,monthly,5.0,1.0,5.0,69060.20201673599,94729.36667353011,33333.333333333336,89101.58214939704,980.0,20.0,113939.74721283234,94729.36667353008,3038393.2590088625,154574.15523693917
neutral,147,177583.78645453154,,,93018.39773519097,,,,monthly,6.0,1.0,6.0,68163.9007980462,109419.88565648533,33333.333333333336,51232.055386007225,971.0,29.0,116008.81832778615,109419.8856564853,3093568.4887409643,160542.0804862356
neutral,147,175703.4645351037,,,88019.37583432996,,,,monthly,7.0,1.0,7.0,73699.19448099108,102004.27005411264,33333.333333333336,54350.755367440404,964.0,36.0,124260.685197971,102004.27005411267,3313618.2719458938,182620.54015161874
